law,gamma,n_per_scene,seed,model,config_id,updates,width,n_params,wall_seconds,test_path_mse,test_path_mse_scene4h,test_path_mse_scene8h,test_path_mse_scene12h,test_mse_1h,test_mse_6h,test_mse_24h,test_mse_32h,vs_mu0_path_mse,vs_mu0_path_mse_scene4h,vs_mu0_path_mse_scene8h,vs_mu0_path_mse_scene12h,vs_mu0_mse_1h,vs_mu0_mse_6h,vs_mu0_mse_24h,vs_mu0_mse_32h,calibration_path_mse,oob_fraction
0,0.04,512,7205,NET,p32768_lr0.003,2500,163,32799,21.06,0.00011962114971277204,6.69695145788987e-05,0.00012554207817642765,0.0001663518563829898,0.00011524765962920198,0.0002828843136364334,1.909478008404428e-05,5.264194016474146e-06,3.163668847265259e-06,1.1673886010638592e-06,5.9313674219810615e-06,2.3922505187508585e-06,1.3308207801620935e-06,2.190736581292723e-06,2.1020459255278434e-06,2.2592564798333287e-06,0.00012131911039857191,0.03125
1,0.04,32,7201,ASYM,p32768_lr0.003,2000,163,32833,37.7,0.00040784251554747277,0.00022109673460004513,0.0004034596725797147,0.0005989711394626586,0.00039857813192242797,0.000979736145202433,6.240890535015834e-05,6.5495436573921805e-06,1.1597816907710638e-05,2.207022591761262e-06,1.992446464680111e-05,1.2661963484569538e-05,8.047466117455017e-06,1.4509077323326549e-05,1.073867630300231e-06,1.2607564771211866e-07,0.0004366502990575414,0.0
1,0.04,32,7201,NET,p32768_lr0.003,2500,163,32799,126.14,0.00040737871263401047,0.0002205063202846164,0.00040079576610600916,0.0006008340515114059,0.0003924530767210564,0.000974583467808543,7.088715512999177e-05,1.5712596601838452e-05,1.1213255670734112e-05,1.5934966113550827e-06,1.6395427709303424e-05,1.565084269154384e-05,2.6756516750702785e-06,9.416218917926885e-06,1.0115500922299475e-05,8.723797743864134e-06,0.00043529368421886625,0.0
1,0.04,32,7202,ASYM,p32768_lr0.003,2000,163,32833,11.2,0.0004045855143199034,0.0002741366294868582,0.00041109052172092397,0.000528529391751928,0.0004011638814593969,0.0010534923021072173,5.399316338050987e-05,7.801903307424944e-06,7.650623844746494e-06,2.0342605257328038e-05,8.883774513814893e-07,1.7208888255299512e-06,4.755567113440814e-06,2.9747700788218306e-05,5.190743434549159e-07,1.6432715968724678e-07,0.00037734932604111617,0.0
1,0.04,32,7202,NET,p32768_lr0.003,2500,163,32799,23.19,0.00040178665412103875,0.00026227075925953523,0.00041221139683928203,0.0005308778062642992,0.000399380962159084,0.0010383782446061196,5.518724099048619e-05,1.0992035821009757e-05,3.916219562740518e-06,6.720753888301409e-06,1.7537338958870325e-06,3.2741709040331125e-06,3.1349641165778458e-06,1.2420108084525127e-05,1.2611139149009544e-06,3.319610765905087e-06,0.0003741032065690191,0.03125
1,0.04,32,7203,ASYM,p32768_lr0.003,2000,163,32833,8.06,0.00040023324550977993,0.00023630992128059362,0.0004348736673502101,0.0005295161478985361,0.000369664466424266,0.0010293090293576241,5.384097268427561e-05,1.0744939798041815e-05,5.741980940199153e-06,1.806353296253413e-07,8.606124885739306e-06,8.439182605232811e-06,4.405855044671708e-07,9.969419549431143e-06,1.0719585302611561e-07,6.005019595447187e-08,0.00040428928376049156,0.0
1,0.04,32,7203,NET,p32768_lr0.003,2500,163,32799,24.95,0.0004064240511337459,0.00023680823834057148,0.00043167905381784235,0.0005507848612428238,0.000370309836605844,0.0010284677361852197,5.5788769361128023e-05,1.5043081157700138e-05,1.1855786315265933e-05,5.85542947300421e-07,5.177146321259929e-06,2.9804669677237456e-05,1.6504606650318593e-06,5.164043463241713e-06,1.8171715839620135e-06,4.164463445028754e-06,0.00041090609607250694,0.041666666666666664
1,0.04,32,7204,ASYM,p32768_lr0.003,2000,163,32833,7.8,0.0004082138588299429,0.00022877639081606758,0.00039299881114593447,0.0006028663745278268,0.00043080186820026084,0.0009089613715785502,6.244729824966186e-05,1.3442573176795331e-05,1.1438350151046166e-05,5.6328818703719775e-06,2.376244471250423e-05,4.919723870262294e-06,1.2135206831197995e-05,2.7811340648238152e-05,6.811575679892004e-07,2.39407731171113e-07,0.00039973780054311704,0.0
1,0.04,32,7204,NET,p32768_lr0.003,2500,163,32799,22.97,0.0004120992516322723,0.00022700640448750472,0.0004076374185563512,0.0006016539318529607,0.00041886427315504976,0.0009168765264441029,6.985763267009968e-05,1.700158658993157e-05,1.4806379861018998e-05,4.543722941286776e-06,3.749991678845699e-05,2.3754998533132304e-06,2.1928891666022863e-06,3.3032723454660306e-05,8.515602012862501e-06,4.084713245428303e-06,0.0004028583881120694,0.0
1,0.04,32,7205,ASYM,p32768_lr0.003,2000,163,32833,10.85,0.000389345707968784,0.0002114554855575312,0.0003975756306981437,0.000559006007650677,0.00041732558520911806,0.0009127870764029841,6.102242915904708e-05,1.3035167144594673e-05,5.082568734131155e-06,3.1155575181332897e-06,4.911423271775137e-06,7.220725412485039e-06,8.097885835592583e-06,5.579067613442671e-06,2.6605424135706034e-07,3.1332061954165617e-08,0.0004099735783801009,0.0
1,0.04,32,7205,NET,p32768_lr0.003,2500,163,32799,20.05,0.0003877376905821802,0.00021488097842334365,0.0003983379697731457,0.0005499941235500512,0.0004130201052720596,0.0009072946542729721,6.187474811256644e-05,1.4533085375689616e-05,4.963237210483714e-06,7.112000546978481e-06,4.637168829544232e-06,3.1405422549284244e-06,4.7917045178538986e-06,3.2724709394606374e-06,1.0304466910677541e-06,1.356718150948819e-06,0.0004079017428217681,0.020833333333333332
1,0.04,128,7201,ASYM,p32768_lr0.003,2000,163,32833,40.45,0.0003971983185926254,0.00021865025142540987,0.000385593092019532,0.0005873516123329342,0.0003930686809301929,0.0009629389347345363,6.173607418151542e-05,6.488105680160731e-06,1.1403772937536702e-06,8.855090503458395e-08,6.848248218660225e-07,2.647756154360404e-06,3.1246321898802492e-06,1.5575329303287942e-07,4.7622056739470756e-07,3.192158459882327e-08,0.0004249963157298958,0.0
1,0.04,128,7201,NET,p32768_lr0.003,2500,163,32799,30.99,0.0003964818212455641,0.00021874719724025368,0.00038519158090850484,0.0005855066855879336,0.00038916376794026025,0.0009634175978632994,6.166315714983019e-05,6.8687968367557145e-06,4.714878103515052e-07,2.4781006500351526e-07,6.804496378630085e-07,4.862037281879918e-07,1.871640537042767e-07,4.081874465443395e-07,2.306525249443244e-07,4.485855123702212e-07,0.00042479680445679617,0.03125
1,0.04,128,7202,ASYM,p32768_lr0.003,2000,163,32833,9.83,0.00040197219541264484,0.00026195856806799164,0.0004127046537869784,0.0005312533643829646,0.00039941106426133927,0.0010454263176489416,5.423150874268517e-05,7.862811603116407e-06,3.897736858603467e-06,2.5791848201860883e-06,3.987833215571716e-06,5.126192540052598e-06,1.847051374451277e-06,1.6752497012116533e-05,6.978755048612632e-07,2.1288706087222858e-07,0.00037641114251949875,0.0
1,0.04,128,7202,NET,p32768_lr0.003,2500,163,32799,25.92,0.0004001072624845153,0.0002602349553558596,0.0004104389897870101,0.0005296478423106763,0.00039743041421215025,0.001034304558731251,5.488882940081285e-05,7.946340932729593e-06,1.992798503617494e-06,1.261558369333064e-06,1.1343659824091154e-06,3.5824711591103033e-06,6.628822492262439e-08,5.531770144481051e-06,1.3083147496116491e-06,3.0497217283895474e-07,0.00037396056344892354,0.020833333333333332
1,0.04,128,7203,ASYM,p32768_lr0.003,2000,163,32833,8.51,0.00039651580267292195,0.00023664377423252242,0.00042827731028607507,0.0005246263235001683,0.00036926341204396307,0.001022197316147222,5.463820130387852e-05,1.067881254228217e-05,1.9781010147483268e-06,3.118163446090705e-07,1.8355884856397287e-06,3.786898213996181e-06,2.768838429295273e-07,1.9026044341353677e-06,9.832835526563114e-07,1.0727829179120109e-08,0.0003975473478190357,0.0
1,0.04,128,7203,NET,p32768_lr0.003,2500,163,32799,26.05,0.0004014586300662092,0.00023756928713301097,0.00043445677630233627,0.0005323498267632802,0.0003778088844744361,0.0010243697089394506,6.165713699855346e-05,1.4871572976340618e-05,6.974609643683177e-06,1.3273609327641683e-06,8.172926294762575e-06,1.1423541703522783e-05,7.1666030600276215e-06,5.757117240944407e-06,8.178831948127802e-06,4.399830874042438e-06,0.0004025798081294489,0.0
1,0.04,128,7204,ASYM,p32768_lr0.003,2000,163,32833,7.66,0.0004025753800379298,0.00022334584262532673,0.0003655743139508588,0.0006188059835376038,0.0004253404225879655,0.0008970057713733973,6.246595868692965e-05,1.3257996548165302e-05,4.592863337589663e-06,5.55445592896847e-07,9.109715393294165e-07,1.2312172880542723e-05,6.639422050830629e-06,8.641388096326225e-06,7.864704683527693e-07,5.70704477550668e-08,0.00039180779916415297,0.0
1,0.04,128,7204,NET,p32768_lr0.003,2500,163,32799,24.4,0.00040198252885773636,0.00022480722922089012,0.0003726807856301878,0.0006084595717221311,0.0004201265951531789,0.000894081464521764,6.509422426939972e-05,1.4545153566624481e-05,4.53186354135783e-06,2.390541643748388e-06,6.599834304427221e-06,4.6052146758978816e-06,2.447888836022917e-06,6.598019299018547e-06,3.715464070948833e-06,1.4329621414555e-06,0.00039197500402184,0.0
1,0.04,128,7205,ASYM,p32768_lr0.003,2000,163,32833,12.27,0.00038841456382421427,0.00020958471570794155,0.0004067710437702523,0.0005488879319944491,0.0004096300476105023,0.0009198406174317775,6.142222742348625e-05,1.3096984193868965e-05,4.244724519208283e-06,8.62437934194948e-07,9.679411385057006e-06,2.1923242383728963e-06,6.83123856667464e-07,1.2144339051181535e-05,6.66808945037775e-07,6.858921937417135e-08,0.00040562774953864685,0.0
1,0.04,128,7205,NET,p32768_lr0.003,2500,163,32799,20.7,0.0003917063081174495,0.00021205060689946832,0.0004021414638515215,0.0005609268536013587,0.0004131888593372629,0.0009263095479125442,6.358664897284619e-05,1.8454623074985297e-05,6.099195672827972e-06,3.1958738224914835e-06,5.804294825546139e-06,9.297418370446291e-06,4.147171501761843e-06,1.3340288548849784e-05,2.6824932838730818e-06,5.05779737913445e-06,0.0004089745697911181,0.09375
1,0.04,512,7201,ASYM,p32768_lr0.003,2000,163,32833,41.5,0.0003971997154417189,0.00022026641364801948,0.0003850632383941006,0.0005862694942830366,0.00039094268399651744,0.0009660876884634018,6.142717885009616e-05,6.495082219898481e-06,1.4454468075797344e-06,1.5820716542986354e-06,2.498143436111392e-07,2.5044544248294284e-06,1.0273535178461454e-06,4.3062260996701135e-06,1.1058184964831716e-07,4.3413845048683015e-08,0.00042485939333162674,0.0
1,0.04,512,7201,NET,p32768_lr0.003,2500,163,32799,28.45,0.00039746848232063997,0.00021889250743669763,0.00038705770980310275,0.0005864552297221195,0.0003923250105284613,0.0009635183431801475,6.197490286534218e-05,7.241615493117354e-06,1.819345225335247e-06,4.853077285473486e-07,2.569420840590724e-06,2.4033071068676697e-06,3.979362163596035e-06,2.2249740631664377e-06,5.742440955743205e-07,7.362443595819934e-07,0.00042553275815549623,0.03125
1,0.04,512,7202,ASYM,p32768_lr0.003,2000,163,32833,9.08,0.0003989686168621137,0.00025821002709529414,0.00041141341975061286,0.0005272824037404343,0.0003987800391622766,0.0010318484211887153,5.3674997948936386e-05,7.674865648791135e-06,9.724835933393202e-07,8.654397585416278e-08,2.1875779732335686e-06,6.43328830930229e-07,1.3503333166341824e-06,3.0211852210378438e-06,4.12162282867397e-08,2.5734190091050128e-08,0.00037269278070304837,0.0
1,0.04,512,7202,NET,p32768_lr0.003,2500,163,32799,32.42,0.000403047628031568,0.0002594367657793531,0.00041366916371739964,0.0005360369545979512,0.0004032395732253789,0.00104142435194086,5.543315996120493e-05,9.322023188905001e-06,4.074631007863768e-06,1.7320496235378977e-06,2.9506025934560825e-06,7.541240806597322e-06,6.088466843401391e-06,9.873642676898865e-06,1.4464593647277953e-06,1.5990075816698698e-06,0.0003747425314251566,0.0
1,0.04,512,7203,ASYM,p32768_lr0.003,2000,163,32833,8.51,0.0004001472811425973,0.00023674888499018558,0.00042840684836792386,0.0005352861100696827,0.00036977795305543254,0.0010223035579945416,5.5884346257371356e-05,1.0681049552388526e-05,5.921259512060918e-06,9.560084791741688e-07,2.142264441393904e-06,1.466550561561468e-05,5.045417046533789e-07,4.190073445922946e-06,2.2648770878592566e-06,1.3913666901335436e-08,0.00040021367960364616,0.0
1,0.04,512,7203,NET,p32768_lr0.003,2500,163,32799,23.23,0.000395869516965394,0.00023721559663315758,0.0004269915652888013,0.0005234013889742231,0.00036883099802605585,0.0010225272154860872,5.484056898337511e-05,1.1823293673615055e-05,1.3259912228579017e-06,9.047518969238082e-07,5.36788795921686e-07,2.536432975728211e-06,1.3862449251966113e-08,1.1225684713309573e-06,1.2172778448687327e-06,1.1541534836690502e-06,0.0003964155194171503,0.052083333333333336
1,0.04,512,7204,ASYM,p32768_lr0.003,2000,163,32833,8.92,0.00039834917522421756,0.0002260596504706613,0.00036693931359719264,0.0006020485616047987,0.0004210317669657894,0.0008850334596545717,6.185297355572458e-05,1.3251893688228385e-05,3.019336201060037e-06,3.74257057522091e-06,1.2386474401082589e-06,4.076790587850942e-06,4.8366320928402105e-06,7.94686283500935e-06,4.4272524327437476e-08,3.6905912518346515e-08,0.0003889364181619583,0.0
1,0.04,512,7204,NET,p32768_lr0.003,2500,163,32799,24.49,0.000398826115309808,0.00022455866933676546,0.00036906880881850106,0.0006028508677741574,0.00041773982866637194,0.0008838857486953936,6.678431903135602e-05,1.676854320603247e-05,2.642613081292365e-06,2.0926562921587134e-06,4.277278937092797e-06,1.5579040146255833e-06,1.3848107434766049e-06,7.926917551830886e-07,5.328467835588099e-06,3.8243811307723654e-06,0.00038989509489893915,0.0
1,0.04,512,7205,ASYM,p32768_lr0.003,2000,163,32833,9.74,0.0003855459019772114,0.00021100786032306716,0.00039658275138161354,0.0005490470942269535,0.0004132839556932148,0.0009062217312049518,6.125570484571415e-05,1.3082382074822382e-05,1.0727291355353285e-06,1.1004671593524287e-06,1.4697291117228993e-06,6.47991135530658e-07,3.559895676980083e-06,3.1843728328690327e-07,5.05069211996327e-07,5.924515329832979e-08,0.00040390144147892034,0.0
1,0.04,512,7205,NET,p32768_lr0.003,2500,163,32799,21.2,0.0003918925913541183,0.00020979499038496655,0.0003976403511872194,0.0005682424324901692,0.0004086149134315172,0.000911586309463086,6.874108793449893e-05,2.2784880789813847e-05,6.383768814180144e-06,7.273435083327436e-07,2.62227238774035e-06,1.580169054646734e-05,2.559282021435487e-07,3.200597546315244e-06,7.82088313091418e-06,9.167053308060835e-06,0.00041041100550697537,0.052083333333333336
2,0.04,32,7201,ASYM,p32768_lr0.003,2000,163,32833,41.99,0.003563158955653699,0.001939878650995762,0.0036276026020471562,0.005121995613918177,0.0036320305534092573,0.008404962074248587,0.000546902796933004,9.323524338289344e-05,3.51892928458235e-05,2.7843932229138737e-05,3.2392150160397555e-05,4.5331796147934224e-05,7.804060218251839e-05,9.761949404135488e-05,6.215768062824099e-06,5.348962965809648e-07,0.0037365309374398706,0.0
2,0.04,32,7201,NET,p32768_lr0.003,2500,163,32799,25.0,0.0035819105672727732,0.002001192836449366,0.003617572272875562,0.005126966592493391,0.0036394386933528513,0.008410068619424116,0.0005642510654990758,0.00011034987085111732,5.3670807524549236e-05,9.008702952336877e-05,2.2245305218620256e-05,4.8680087831658696e-05,8.183687998594172e-05,9.749779043365855e-05,2.3283789803552106e-05,1.7464459581390662e-05,0.003760107855549663,0.11458333333333333
2,0.04,32,7202,ASYM,p32768_lr0.003,2000,163,32833,9.14,0.003617464962616596,0.0019934571674558037,0.003662840505631399,0.005196097214762586,0.003569581485673092,0.008354615016836764,0.0005582535697056131,0.00010202003969895189,0.00010231079518795834,7.443868464026696e-05,2.5777073004571834e-05,0.00020671662791903623,4.4428923735220363e-05,0.00018888923427463176,1.0574747566897724e-05,4.3224632410717045e-07,0.003730578926688388,0.0
2,0.04,32,7202,NET,p32768_lr0.003,2500,163,32799,28.33,0.0036416967746639647,0.0020302095495709875,0.0036806116659425063,0.005214269108478401,0.003558944171268249,0.008414659380784803,0.0005604882715505452,0.00010548006273309446,0.00013121295948327093,0.00011364672165351576,4.985706267222065e-05,0.00023013509412407634,4.6378927669662735e-05,0.0002524780344543924,1.4636991215264395e-05,3.836960783743234e-06,0.0037623790662395895,0.0
2,0.04,32,7203,ASYM,p32768_lr0.003,2000,163,32833,8.29,0.0036139986157846878,0.0020334636046275365,0.003740980639775688,0.005067551602950839,0.003514867399245262,0.008893161019583207,0.000530108966123227,9.202703057355124e-05,5.290595484882359e-05,1.195828069379431e-05,0.00012294057007294226,2.3819013779734207e-05,2.5981363287401634e-05,0.00020576999934387083,6.526545469676722e-06,1.0862244570640257e-06,0.003615369340111673,0.0
2,0.04,32,7203,NET,p32768_lr0.003,2500,163,32799,25.31,0.003619950198401357,0.0020430432476920765,0.003653355576607404,0.00516345177090459,0.0035738230544361906,0.008804844547133539,0.0005647787644765702,0.00014336503358926075,6.546855920464908e-05,2.7862157642335375e-05,4.502965611810164e-05,0.00012351386385351024,9.0445146165931e-05,0.0001627696658340109,4.3590376357544916e-05,5.3037968638393786e-05,0.003614663930812042,0.17708333333333334
2,0.04,32,7204,ASYM,p32768_lr0.003,2000,163,32833,9.06,0.003622978981975095,0.0020358805767673126,0.003774850841920584,0.005058205527237389,0.0035695279965962854,0.00871527453433596,0.0005052896266750885,8.688349993160095e-05,9.016921310795898e-05,3.341559329019254e-05,0.0001413463703457168,9.574567568796765e-05,0.00010354285556830085,0.00034408367340418595,2.6114672078708225e-05,2.3702913248828212e-06,0.0036215737166557286,0.0
2,0.04,32,7204,NET,p32768_lr0.003,2500,163,32799,24.18,0.003676167501674935,0.0020794750872744714,0.0038763905939706057,0.005072636823779727,0.003638642882529894,0.008731292242210328,0.0005225643946185079,9.842409608700679e-05,0.00014228426636156435,7.315594850674187e-05,0.00023947911644114588,0.00011421773413680528,0.0001873471188588538,0.0003577160549812423,4.1328429507390545e-05,1.4177074634849304e-05,0.0036725351996710416,0.041666666666666664
2,0.04,32,7205,ASYM,p32768_lr0.003,2000,163,32833,9.86,0.003669191053884231,0.002009451995961043,0.00389979373420555,0.0050983274314861,0.0033458173797258814,0.008632236237555343,0.0005234608139027791,8.322442281908744e-05,0.00014934341974612002,0.00010563019988894841,0.0002377773127187915,0.00010462274663062008,4.413569301964088e-05,0.00047603251255127414,1.955081115749638e-06,8.110180898438633e-08,0.003617813556323294,0.0
2,0.04,32,7205,NET,p32768_lr0.003,2500,163,32799,18.01,0.003703638390521955,0.0020175391001144845,0.0038637488759795755,0.005229627195471805,0.0033395266300178064,0.008673196177876116,0.0005399008770710131,0.00012082965096516501,0.00018291708374861825,0.00011360472518297138,0.00020269661653557619,0.00023244990952730712,3.698128463189398e-05,0.0005142105488314916,1.700778206346519e-05,3.927681070937281e-05,0.0036427643840392285,0.15625
2,0.04,128,7201,ASYM,p32768_lr0.003,2000,163,32833,41.27,0.0035541799257823386,0.0019125821234687922,0.003613549889828555,0.005136407764049667,0.003536519110514544,0.008349256532440655,0.0005474400232964838,9.354925504292137e-05,2.5399177244556863e-05,3.052036360870624e-06,9.025802675093062e-06,6.411969269770691e-05,3.1940794502082844e-06,4.308171660411295e-05,6.8489448626226845e-06,8.706113820281148e-07,0.003712626227970965,0.0
2,0.04,128,7201,NET,p32768_lr0.003,2500,163,32799,25.04,0.0035607286713997127,0.0019139029267484786,0.0036344175729044253,0.005133865514546233,0.0035443207109194796,0.00836052783651775,0.0005482794142572111,0.0001072392637582159,3.234213130086417e-05,7.382621995489322e-06,2.5809119928468584e-05,6.38346519786346e-05,2.2513582668269403e-05,5.668907086399888e-05,7.737699631881767e-06,1.4204702240662527e-05,0.003718683222146661,0.08333333333333333
2,0.04,128,7202,ASYM,p32768_lr0.003,2000,163,32833,8.64,0.0035481978715458987,0.0019450128022098358,0.0036457217363067007,0.00505385907612116,0.0035478248935142628,0.008252678092927882,0.0005473747652831899,0.0001013473020983414,2.7496114533768367e-05,2.2682944122567642e-05,4.363885712397759e-06,5.5441513766339706e-05,1.5991560476089534e-05,7.219041752450442e-05,2.9429961579706087e-06,9.49901557763809e-08,0.0036519995819937786,0.0
2,0.04,128,7202,NET,p32768_lr0.003,2500,163,32799,28.22,0.0036028718311180933,0.001936955180691566,0.003661198514854489,0.005210461797808225,0.0035487840714550543,0.00831631227050376,0.000585100460662975,0.00012662974331639827,8.261921106545475e-05,1.4700601930224495e-05,1.561765438914504e-05,0.0002175393768769947,2.0699350380273758e-05,0.0001316685442618287,3.561917672716054e-05,2.3378025248342346e-05,0.0037088036671274493,0.10416666666666667
2,0.04,128,7203,ASYM,p32768_lr0.003,2000,163,32833,8.38,0.0035733419756317345,0.0020244136354427753,0.003618616947302539,0.005076995344149889,0.003510139669986534,0.008648053551245058,0.0005270256218080213,9.182772862191828e-05,1.8644461479891975e-05,4.430880991635175e-06,1.6579515707444307e-05,3.492298774059644e-05,2.9721326742580663e-05,3.528632550259977e-05,4.6135287193106515e-06,9.22142986837996e-07,0.003573352322022593,0.0
2,0.04,128,7203,NET,p32768_lr0.003,2500,163,32799,26.3,0.0035733356827915065,0.0020273219787118562,0.003606046033714179,0.005086639035948485,0.003508003214032921,0.008638973443984085,0.0005282356508027804,9.385289810840726e-05,2.212390429330458e-05,1.0481925388794376e-05,4.7114738070411456e-06,5.117831368407823e-05,2.515921121570093e-05,3.233985439682996e-05,3.400975858025658e-06,2.465228910869746e-06,0.003585011233470886,0.03125
2,0.04,128,7204,ASYM,p32768_lr0.003,2000,163,32833,9.52,0.0035890381292970294,0.0020179809376003636,0.0036635133037508124,0.005085620146539912,0.0034392451895609577,0.008450606114333478,0.0004932118821851162,8.572975262644159e-05,5.9014254308128945e-05,2.1799757626547598e-05,3.539571806064476e-05,0.0001198472872371945,7.244133975068107e-06,0.00011019366676029293,1.0891304335081847e-05,9.285210209678508e-07,0.003607385789991034,0.0
2,0.04,128,7204,NET,p32768_lr0.003,2500,163,32799,23.43,0.0035416284047148153,0.0020089234959708036,0.0036272685207932934,0.00498869319738035,0.0034444082505888838,0.008371514264784663,0.0004887293023249376,8.782264820534622e-05,3.2745655218342946e-06,3.996377715422811e-06,2.0966088194494597e-06,3.7307100306306117e-06,4.4792909606611175e-06,8.110584217126744e-07,3.5166920724168154e-06,3.215745853579613e-06,0.0035464569017852796,0.03125
2,0.04,128,7205,ASYM,p32768_lr0.003,2000,163,32833,8.94,0.003528458104036266,0.0019254842198028568,0.003665778890411534,0.004994111201894407,0.003332799924391274,0.0082336048654858,0.0005207048055665165,8.306758391888821e-05,9.03701420822867e-06,1.1208460106898086e-05,1.1931155839609954e-05,3.971426678177966e-06,2.0054646067599923e-05,2.6703669559212627e-05,3.9264891862554633e-07,1.0483174410312931e-07,0.0034846756712027076,0.0
2,0.04,128,7205,NET,p32768_lr0.003,2500,163,32799,16.55,0.0035298268430210087,0.001929022485194035,0.003659701338120241,0.00500075670574875,0.0033236976676004754,0.008224643842709526,0.0005237142749168487,9.481544302247659e-05,1.0421860983273889e-05,1.4383938947937999e-05,6.797874565934445e-06,1.0083769435949228e-05,1.1973772422968334e-05,1.1365853994780757e-05,3.2042822210299864e-06,1.2070221330504329e-05,0.0034817910097330886,0.13541666666666666
2,0.04,512,7201,ASYM,p32768_lr0.003,2000,163,32833,43.05,0.003543409187166774,0.0019084655680279858,0.00361037089769076,0.005111391095781576,0.003534883845122854,0.008324044795599303,0.0005415274322270615,9.271010555851889e-05,9.743171408182857e-06,3.014973499218918e-07,6.424134420378838e-06,2.2503882454247836e-05,1.7918702758060291e-06,8.272065548253101e-07,1.6239798765544043e-06,6.472727201953069e-08,0.003690095597129838,0.0
2,0.04,512,7201,NET,p32768_lr0.003,2500,163,32799,27.42,0.0035628754476263297,0.0019298958355131006,0.003640429189809672,0.005118301317556216,0.0035451528753780667,0.008336720109878607,0.0005791199313354622,0.00010131819273741093,3.288123750467838e-05,1.8299604266871148e-05,5.099904644132205e-05,2.934506180584192e-05,7.865450707330808e-06,7.049328360050538e-06,3.7443577113998504e-05,8.640009965996297e-06,0.0037135241860029936,0.0
2,0.04,512,7202,ASYM,p32768_lr0.003,2000,163,32833,8.36,0.003538545458604745,0.0019328888974983452,0.0036602558840302876,0.005022491594285603,0.003531074716482452,0.008205073521275677,0.0005497993377130237,0.00010186796653923261,1.902267443080906e-05,9.759371930465873e-06,2.6719672035395783e-05,2.0588979326565524e-05,9.796898071028175e-06,5.301124751116386e-05,2.8674058737115076e-06,2.490660269988434e-07,0.0036370949904132657,0.0
2,0.04,512,7202,NET,p32768_lr0.003,2500,163,32799,29.41,0.003542146722963614,0.0019271744683353902,0.0036513989441958952,0.005047866756359556,0.003532623477479647,0.008203222527438603,0.0005559405955395184,0.00011418342918713651,2.0128252454765214e-05,3.3038936472997702e-06,8.835348813243742e-06,4.824551490375213e-05,4.355924616923296e-06,2.6057238043717792e-05,8.66800742384818e-06,1.207488519563355e-05,0.0036412353868947333,0.11458333333333333
2,0.04,512,7203,ASYM,p32768_lr0.003,2000,163,32833,7.48,0.0035602953618229325,0.0020239444437366357,0.0036112234291316853,0.0050457182126004765,0.0034919341751057883,0.008626486670365752,0.0005245998827123729,9.109850937190522e-05,5.404632777984586e-06,4.9325346220964e-06,7.402073644956882e-06,3.879290066900476e-06,1.0594200160358875e-06,1.2849394428181738e-05,4.945498104400417e-07,3.5966354678198535e-08,0.0035800678479098714,0.0
2,0.04,512,7203,NET,p32768_lr0.003,2500,163,32799,25.11,0.003564466769850226,0.0020267438721653275,0.003605553436814558,0.005061103000570793,0.003510906790915702,0.008623921562169215,0.0005258648098221853,9.58111524993741e-05,8.798159043146931e-06,4.748153800651617e-06,4.380153273154409e-06,1.7266170055634763e-05,2.514230260735043e-05,1.5257072199754516e-05,3.278742970437041e-06,4.960174668739944e-06,0.0035727320129439453,0.09375
2,0.04,512,7204,ASYM,p32768_lr0.003,2000,163,32833,7.47,0.003543934540514564,0.0020021740884485196,0.0036390441451476583,0.004990585387947514,0.003451127410612769,0.008399540407781606,0.0004881091596746364,8.541061616473447e-05,1.0868248068887643e-05,4.5139412873927764e-06,1.2805417536141951e-05,1.5285385383128208e-05,6.771695278819212e-06,3.145839302882487e-05,3.6319049074480877e-06,5.10089042804898e-07,0.003545604735445009,0.0
2,0.04,512,7204,NET,p32768_lr0.003,2500,163,32799,22.27,0.00356931895699348,0.0020111741141380247,0.0036712019706438034,0.005025580786198611,0.003467535761289761,0.008403894446440999,0.0005275886646517496,0.00012020633044260529,2.8643429026756805e-05,1.0577972116056605e-05,4.421596777057536e-05,3.1136347193638444e-05,1.80591879273729e-05,2.418300113238432e-05,3.4149649660563255e-05,3.319626643107252e-05,0.0035611082937648045,0.0
2,0.04,512,7205,ASYM,p32768_lr0.003,2000,163,32833,9.57,0.0035648804714669053,0.0019354737963410344,0.003695027394209044,0.005064140223850638,0.003338116983616792,0.008342263825465176,0.0005222728911258682,8.320975807289432e-05,4.480187006068457e-05,2.4614993658422777e-05,3.930392910224359e-05,7.048668742138734e-05,3.086923361388231e-05,0.00014650823152699522,1.0673305882358099e-06,8.328219264156561e-08,0.00353354035084272,0.0
2,0.04,512,7205,NET,p32768_lr0.003,2500,163,32799,14.15,0.0035326026106789303,0.0019225430946185058,0.0036626547192561945,0.0050126100181620906,0.0033194892163357407,0.008223358985241421,0.0005401957822666397,9.223154873574237e-05,1.1758608378593996e-05,7.788772304875961e-06,1.115381299160685e-05,1.633323983929918e-05,3.276772972182659e-06,9.433816307007305e-06,1.7377851449979254e-05,8.268438962836345e-06,0.0034833057053075636,0.0
