record_id,kind,operator,eia_utility_ids,state,county_fips,footprint_rule,start_utc,end_utc,source_url,source_type,notes,flag_damage_shed
LS-DOE417-2021-R058,load_shed,ERCOT (respondent not named),7561,TX,48393,iso_footprint,2021-02-15T11:36:00Z,2021-02-18T06:42:00Z,https://doe417.pnnl.gov/summaries/2021_Annual_Summary.xls,DOE-417 annual summary row,"DOE-417 2021 summary row 58; area as reported: ""Texas:""; NERC region TRE; event type ""Severe Weather""; times as reported (local clock, America/Chicago); size as reported (information only): 300 MW, Unknown customers; as record LS-DOE417-2021-R057; local clock 2021-02-15 05:36 (America/Chicago) to 2021-02-18 00:42 (America/Chicago)",0
LS-DOE417-2021-R058,load_shed,ERCOT (respondent not named),2442;16146,TX,48395,iso_footprint,2021-02-15T11:36:00Z,2021-02-18T06:42:00Z,https://doe417.pnnl.gov/summaries/2021_Annual_Summary.xls,DOE-417 annual summary row,"DOE-417 2021 summary row 58; area as reported: ""Texas:""; NERC region TRE; event type ""Severe Weather""; times as reported (local clock, America/Chicago); size as reported (information only): 300 MW, Unknown customers; as record LS-DOE417-2021-R057; local clock 2021-02-15 05:36 (America/Chicago) to 2021-02-18 00:42 (America/Chicago)",0
LS-DOE417-2021-R058,load_shed,ERCOT (respondent not named),6182,TX,48397,iso_footprint,2021-02-15T11:36:00Z,2021-02-18T06:42:00Z,https://doe417.pnnl.gov/summaries/2021_Annual_Summary.xls,DOE-417 annual summary row,"DOE-417 2021 summary row 58; area as reported: ""Texas:""; NERC region TRE; event type ""Severe Weather""; times as reported (local clock, America/Chicago); size as reported (information only): 300 MW, Unknown customers; as record LS-DOE417-2021-R057; local clock 2021-02-15 05:36 (America/Chicago) to 2021-02-18 00:42 (America/Chicago)",0
LS-DOE417-2021-R058,load_shed,ERCOT (respondent not named),4146;27369,TX,48399,iso_footprint,2021-02-15T11:36:00Z,2021-02-18T06:42:00Z,https://doe417.pnnl.gov/summaries/2021_Annual_Summary.xls,DOE-417 annual summary row,"DOE-417 2021 summary row 58; area as reported: ""Texas:""; NERC region TRE; event type ""Severe Weather""; times as reported (local clock, America/Chicago); size as reported (information only): 300 MW, Unknown customers; as record LS-DOE417-2021-R057; local clock 2021-02-15 05:36 (America/Chicago) to 2021-02-18 00:42 (America/Chicago)",0
LS-DOE417-2021-R058,load_shed,ERCOT (respondent not named),3470,TX,48401,iso_footprint,2021-02-15T11:36:00Z,2021-02-18T06:42:00Z,https://doe417.pnnl.gov/summaries/2021_Annual_Summary.xls,DOE-417 annual summary row,"DOE-417 2021 summary row 58; area as reported: ""Texas:""; NERC region TRE; event type ""Severe Weather""; times as reported (local clock, America/Chicago); size as reported (information only): 300 MW, Unknown customers; as record LS-DOE417-2021-R057; local clock 2021-02-15 05:36 (America/Chicago) to 2021-02-18 00:42 (America/Chicago)",0
LS-DOE417-2021-R058,load_shed,ERCOT (respondent not named),16627,TX,48409,iso_footprint,2021-02-15T11:36:00Z,2021-02-18T06:42:00Z,https://doe417.pnnl.gov/summaries/2021_Annual_Summary.xls,DOE-417 annual summary row,"DOE-417 2021 summary row 58; area as reported: ""Texas:""; NERC region TRE; event type ""Severe Weather""; times as reported (local clock, America/Chicago); size as reported (information only): 300 MW, Unknown customers; as record LS-DOE417-2021-R057; local clock 2021-02-15 05:36 (America/Chicago) to 2021-02-18 00:42 (America/Chicago)",0
LS-DOE417-2021-R058,load_shed,ERCOT (respondent not named),3282;7979;14626,TX,48411,iso_footprint,2021-02-15T11:36:00Z,2021-02-18T06:42:00Z,https://doe417.pnnl.gov/summaries/2021_Annual_Summary.xls,DOE-417 annual summary row,"DOE-417 2021 summary row 58; area as reported: ""Texas:""; NERC region TRE; event type ""Severe Weather""; times as reported (local clock, America/Chicago); size as reported (information only): 300 MW, Unknown customers; as record LS-DOE417-2021-R057; local clock 2021-02-15 05:36 (America/Chicago) to 2021-02-18 00:42 (America/Chicago)",0
LS-DOE417-2021-R058,load_shed,ERCOT (respondent not named),14626;17693,TX,48413,iso_footprint,2021-02-15T11:36:00Z,2021-02-18T06:42:00Z,https://doe417.pnnl.gov/summaries/2021_Annual_Summary.xls,DOE-417 annual summary row,"DOE-417 2021 summary row 58; area as reported: ""Texas:""; NERC region TRE; event type ""Severe Weather""; times as reported (local clock, America/Chicago); size as reported (information only): 300 MW, Unknown customers; as record LS-DOE417-2021-R057; local clock 2021-02-15 05:36 (America/Chicago) to 2021-02-18 00:42 (America/Chicago)",0
LS-DOE417-2021-R058,load_shed,ERCOT (respondent not named),1591,TX,48415,iso_footprint,2021-02-15T11:36:00Z,2021-02-18T06:42:00Z,https://doe417.pnnl.gov/summaries/2021_Annual_Summary.xls,DOE-417 annual summary row,"DOE-417 2021 summary row 58; area as reported: ""Texas:""; NERC region TRE; event type ""Severe Weather""; times as reported (local clock, America/Chicago); size as reported (information only): 300 MW, Unknown customers; as record LS-DOE417-2021-R057; local clock 2021-02-15 05:36 (America/Chicago) to 2021-02-18 00:42 (America/Chicago)",0
LS-DOE417-2021-R058,load_shed,ERCOT (respondent not named),1591;4295;27369,TX,48417,iso_footprint,2021-02-15T11:36:00Z,2021-02-18T06:42:00Z,https://doe417.pnnl.gov/summaries/2021_Annual_Summary.xls,DOE-417 annual summary row,"DOE-417 2021 summary row 58; area as reported: ""Texas:""; NERC region TRE; event type ""Severe Weather""; times as reported (local clock, America/Chicago); size as reported (information only): 300 MW, Unknown customers; as record LS-DOE417-2021-R057; local clock 2021-02-15 05:36 (America/Chicago) to 2021-02-18 00:42 (America/Chicago)",0
LS-DOE417-2021-R058,load_shed,ERCOT (respondent not named),3470,TX,48423,iso_footprint,2021-02-15T11:36:00Z,2021-02-18T06:42:00Z,https://doe417.pnnl.gov/summaries/2021_Annual_Summary.xls,DOE-417 annual summary row,"DOE-417 2021 summary row 58; area as reported: ""Texas:""; NERC region TRE; event type ""Severe Weather""; times as reported (local clock, America/Chicago); size as reported (information only): 300 MW, Unknown customers; as record LS-DOE417-2021-R057; local clock 2021-02-15 05:36 (America/Chicago) to 2021-02-18 00:42 (America/Chicago)",0
LS-DOE417-2021-R058,load_shed,ERCOT (respondent not named),19490,TX,48425,iso_footprint,2021-02-15T11:36:00Z,2021-02-18T06:42:00Z,https://doe417.pnnl.gov/summaries/2021_Annual_Summary.xls,DOE-417 annual summary row,"DOE-417 2021 summary row 58; area as reported: ""Texas:""; NERC region TRE; event type ""Severe Weather""; times as reported (local clock, America/Chicago); size as reported (information only): 300 MW, Unknown customers; as record LS-DOE417-2021-R057; local clock 2021-02-15 05:36 (America/Chicago) to 2021-02-18 00:42 (America/Chicago)",0
LS-DOE417-2021-R058,load_shed,ERCOT (respondent not named),11501;12268,TX,48427,iso_footprint,2021-02-15T11:36:00Z,2021-02-18T06:42:00Z,https://doe417.pnnl.gov/summaries/2021_Annual_Summary.xls,DOE-417 annual summary row,"DOE-417 2021 summary row 58; area as reported: ""Texas:""; NERC region TRE; event type ""Severe Weather""; times as reported (local clock, America/Chicago); size as reported (information only): 300 MW, Unknown customers; as record LS-DOE417-2021-R057; local clock 2021-02-15 05:36 (America/Chicago) to 2021-02-18 00:42 (America/Chicago)",0
LS-DOE417-2021-R058,load_shed,ERCOT (respondent not named),4295;19490,TX,48429,iso_footprint,2021-02-15T11:36:00Z,2021-02-18T06:42:00Z,https://doe417.pnnl.gov/summaries/2021_Annual_Summary.xls,DOE-417 annual summary row,"DOE-417 2021 summary row 58; area as reported: ""Texas:""; NERC region TRE; event type ""Severe Weather""; times as reported (local clock, America/Chicago); size as reported (information only): 300 MW, Unknown customers; as record LS-DOE417-2021-R057; local clock 2021-02-15 05:36 (America/Chicago) to 2021-02-18 00:42 (America/Chicago)",0
LS-DOE417-2021-R058,load_shed,ERCOT (respondent not named),4146,TX,48431,iso_footprint,2021-02-15T11:36:00Z,2021-02-18T06:42:00Z,https://doe417.pnnl.gov/summaries/2021_Annual_Summary.xls,DOE-417 annual summary row,"DOE-417 2021 summary row 58; area as reported: ""Texas:""; NERC region TRE; event type ""Severe Weather""; times as reported (local clock, America/Chicago); size as reported (information only): 300 MW, Unknown customers; as record LS-DOE417-2021-R057; local clock 2021-02-15 05:36 (America/Chicago) to 2021-02-18 00:42 (America/Chicago)",0
LS-DOE417-2021-R058,load_shed,ERCOT (respondent not named),1591;17561;19159,TX,48433,iso_footprint,2021-02-15T11:36:00Z,2021-02-18T06:42:00Z,https://doe417.pnnl.gov/summaries/2021_Annual_Summary.xls,DOE-417 annual summary row,"DOE-417 2021 summary row 58; area as reported: ""Texas:""; NERC region TRE; event type ""Severe Weather""; times as reported (local clock, America/Chicago); size as reported (information only): 300 MW, Unknown customers; as record LS-DOE417-2021-R057; local clock 2021-02-15 05:36 (America/Chicago) to 2021-02-18 00:42 (America/Chicago)",0
LS-DOE417-2021-R058,load_shed,ERCOT (respondent not named),14626;17693,TX,48435,iso_footprint,2021-02-15T11:36:00Z,2021-02-18T06:42:00Z,https://doe417.pnnl.gov/summaries/2021_Annual_Summary.xls,DOE-417 annual summary row,"DOE-417 2021 summary row 58; area as reported: ""Texas:""; NERC region TRE; event type ""Severe Weather""; times as reported (local clock, America/Chicago); size as reported (information only): 300 MW, Unknown customers; as record LS-DOE417-2021-R057; local clock 2021-02-15 05:36 (America/Chicago) to 2021-02-18 00:42 (America/Chicago)",0
LS-DOE417-2021-R058,load_shed,ERCOT (respondent not named),11014,TX,48437,iso_footprint,2021-02-15T11:36:00Z,2021-02-18T06:42:00Z,https://doe417.pnnl.gov/summaries/2021_Annual_Summary.xls,DOE-417 annual summary row,"DOE-417 2021 summary row 58; area as reported: ""Texas:""; NERC region TRE; event type ""Severe Weather""; times as reported (local clock, America/Chicago); size as reported (information only): 300 MW, Unknown customers; as record LS-DOE417-2021-R057; local clock 2021-02-15 05:36 (America/Chicago) to 2021-02-18 00:42 (America/Chicago)",0
LS-DOE417-2021-R058,load_shed,ERCOT (respondent not named),5078;19159;19490,TX,48439,iso_footprint,2021-02-15T11:36:00Z,2021-02-18T06:42:00Z,https://doe417.pnnl.gov/summaries/2021_Annual_Summary.xls,DOE-417 annual summary row,"DOE-417 2021 summary row 58; area as reported: ""Texas:""; NERC region TRE; event type ""Severe Weather""; times as reported (local clock, America/Chicago); size as reported (information only): 300 MW, Unknown customers; as record LS-DOE417-2021-R057; local clock 2021-02-15 05:36 (America/Chicago) to 2021-02-18 00:42 (America/Chicago)",0
LS-DOE417-2021-R058,load_shed,ERCOT (respondent not named),27369,TX,48441,iso_footprint,2021-02-15T11:36:00Z,2021-02-18T06:42:00Z,https://doe417.pnnl.gov/summaries/2021_Annual_Summary.xls,DOE-417 annual summary row,"DOE-417 2021 summary row 58; area as reported: ""Texas:""; NERC region TRE; event type ""Severe Weather""; times as reported (local clock, America/Chicago); size as reported (information only): 300 MW, Unknown customers; as record LS-DOE417-2021-R057; local clock 2021-02-15 05:36 (America/Chicago) to 2021-02-18 00:42 (America/Chicago)",0
LS-DOE417-2021-R058,load_shed,ERCOT (respondent not named),16057,TX,48443,iso_footprint,2021-02-15T11:36:00Z,2021-02-18T06:42:00Z,https://doe417.pnnl.gov/summaries/2021_Annual_Summary.xls,DOE-417 annual summary row,"DOE-417 2021 summary row 58; area as reported: ""Texas:""; NERC region TRE; event type ""Severe Weather""; times as reported (local clock, America/Chicago); size as reported (information only): 300 MW, Unknown customers; as record LS-DOE417-2021-R057; local clock 2021-02-15 05:36 (America/Chicago) to 2021-02-18 00:42 (America/Chicago)",0
LS-DOE417-2021-R058,load_shed,ERCOT (respondent not named),1591;19159,TX,48447,iso_footprint,2021-02-15T11:36:00Z,2021-02-18T06:42:00Z,https://doe417.pnnl.gov/summaries/2021_Annual_Summary.xls,DOE-417 annual summary row,"DOE-417 2021 summary row 58; area as reported: ""Texas:""; NERC region TRE; event type ""Severe Weather""; times as reported (local clock, America/Chicago); size as reported (information only): 300 MW, Unknown customers; as record LS-DOE417-2021-R057; local clock 2021-02-15 05:36 (America/Chicago) to 2021-02-18 00:42 (America/Chicago)",0
LS-DOE417-2021-R058,load_shed,ERCOT (respondent not named),4146;17693,TX,48451,iso_footprint,2021-02-15T11:36:00Z,2021-02-18T06:42:00Z,https://doe417.pnnl.gov/summaries/2021_Annual_Summary.xls,DOE-417 annual summary row,"DOE-417 2021 summary row 58; area as reported: ""Texas:""; NERC region TRE; event type ""Severe Weather""; times as reported (local clock, America/Chicago); size as reported (information only): 300 MW, Unknown customers; as record LS-DOE417-2021-R057; local clock 2021-02-15 05:36 (America/Chicago) to 2021-02-18 00:42 (America/Chicago)",0
LS-DOE417-2021-R058,load_shed,ERCOT (respondent not named),1015;1892;14626,TX,48453,iso_footprint,2021-02-15T11:36:00Z,2021-02-18T06:42:00Z,https://doe417.pnnl.gov/summaries/2021_Annual_Summary.xls,DOE-417 annual summary row,"DOE-417 2021 summary row 58; area as reported: ""Texas:""; NERC region TRE; event type ""Severe Weather""; times as reported (local clock, America/Chicago); size as reported (information only): 300 MW, Unknown customers; as record LS-DOE417-2021-R057; local clock 2021-02-15 05:36 (America/Chicago) to 2021-02-18 00:42 (America/Chicago)",0
LS-DOE417-2021-R058,load_shed,ERCOT (respondent not named),8898,TX,48455,iso_footprint,2021-02-15T11:36:00Z,2021-02-18T06:42:00Z,https://doe417.pnnl.gov/summaries/2021_Annual_Summary.xls,DOE-417 annual summary row,"DOE-417 2021 summary row 58; area as reported: ""Texas:""; NERC region TRE; event type ""Severe Weather""; times as reported (local clock, America/Chicago); size as reported (information only): 300 MW, Unknown customers; as record LS-DOE417-2021-R057; local clock 2021-02-15 05:36 (America/Chicago) to 2021-02-18 00:42 (America/Chicago)",0
LS-DOE417-2021-R058,load_shed,ERCOT (respondent not named),17693,TX,48461,iso_footprint,2021-02-15T11:36:00Z,2021-02-18T06:42:00Z,https://doe417.pnnl.gov/summaries/2021_Annual_Summary.xls,DOE-417 annual summary row,"DOE-417 2021 summary row 58; area as reported: ""Texas:""; NERC region TRE; event type ""Severe Weather""; times as reported (local clock, America/Chicago); size as reported (information only): 300 MW, Unknown customers; as record LS-DOE417-2021-R057; local clock 2021-02-15 05:36 (America/Chicago) to 2021-02-18 00:42 (America/Chicago)",0
LS-DOE417-2021-R058,load_shed,ERCOT (respondent not named),1175;12268;16057,TX,48463,iso_footprint,2021-02-15T11:36:00Z,2021-02-18T06:42:00Z,https://doe417.pnnl.gov/summaries/2021_Annual_Summary.xls,DOE-417 annual summary row,"DOE-417 2021 summary row 58; area as reported: ""Texas:""; NERC region TRE; event type ""Severe Weather""; times as reported (local clock, America/Chicago); size as reported (information only): 300 MW, Unknown customers; as record LS-DOE417-2021-R057; local clock 2021-02-15 05:36 (America/Chicago) to 2021-02-18 00:42 (America/Chicago)",0
LS-DOE417-2021-R058,load_shed,ERCOT (respondent not named),16057;17693,TX,48465,iso_footprint,2021-02-15T11:36:00Z,2021-02-18T06:42:00Z,https://doe417.pnnl.gov/summaries/2021_Annual_Summary.xls,DOE-417 annual summary row,"DOE-417 2021 summary row 58; area as reported: ""Texas:""; NERC region TRE; event type ""Severe Weather""; times as reported (local clock, America/Chicago); size as reported (information only): 300 MW, Unknown customers; as record LS-DOE417-2021-R057; local clock 2021-02-15 05:36 (America/Chicago) to 2021-02-18 00:42 (America/Chicago)",0
LS-DOE417-2021-R058,load_shed,ERCOT (respondent not named),6182;18976,TX,48467,iso_footprint,2021-02-15T11:36:00Z,2021-02-18T06:42:00Z,https://doe417.pnnl.gov/summaries/2021_Annual_Summary.xls,DOE-417 annual summary row,"DOE-417 2021 summary row 58; area as reported: ""Texas:""; NERC region TRE; event type ""Severe Weather""; times as reported (local clock, America/Chicago); size as reported (information only): 300 MW, Unknown customers; as record LS-DOE417-2021-R057; local clock 2021-02-15 05:36 (America/Chicago) to 2021-02-18 00:42 (America/Chicago)",0
LS-DOE417-2021-R058,load_shed,ERCOT (respondent not named),7752;19806,TX,48469,iso_footprint,2021-02-15T11:36:00Z,2021-02-18T06:42:00Z,https://doe417.pnnl.gov/summaries/2021_Annual_Summary.xls,DOE-417 annual summary row,"DOE-417 2021 summary row 58; area as reported: ""Texas:""; NERC region TRE; event type ""Severe Weather""; times as reported (local clock, America/Chicago); size as reported (information only): 300 MW, Unknown customers; as record LS-DOE417-2021-R057; local clock 2021-02-15 05:36 (America/Chicago) to 2021-02-18 00:42 (America/Chicago)",0
LS-DOE417-2021-R058,load_shed,ERCOT (respondent not named),8898;12452,TX,48471,iso_footprint,2021-02-15T11:36:00Z,2021-02-18T06:42:00Z,https://doe417.pnnl.gov/summaries/2021_Annual_Summary.xls,DOE-417 annual summary row,"DOE-417 2021 summary row 58; area as reported: ""Texas:""; NERC region TRE; event type ""Severe Weather""; times as reported (local clock, America/Chicago); size as reported (information only): 300 MW, Unknown customers; as record LS-DOE417-2021-R057; local clock 2021-02-15 05:36 (America/Chicago) to 2021-02-18 00:42 (America/Chicago)",0
LS-DOE417-2021-R058,load_shed,ERCOT (respondent not named),12452;16638,TX,48473,iso_footprint,2021-02-15T11:36:00Z,2021-02-18T06:42:00Z,https://doe417.pnnl.gov/summaries/2021_Annual_Summary.xls,DOE-417 annual summary row,"DOE-417 2021 summary row 58; area as reported: ""Texas:""; NERC region TRE; event type ""Severe Weather""; times as reported (local clock, America/Chicago); size as reported (information only): 300 MW, Unknown customers; as record LS-DOE417-2021-R057; local clock 2021-02-15 05:36 (America/Chicago) to 2021-02-18 00:42 (America/Chicago)",0
LS-DOE417-2021-R058,load_shed,ERCOT (respondent not named),1892;2194;6183,TX,48477,iso_footprint,2021-02-15T11:36:00Z,2021-02-18T06:42:00Z,https://doe417.pnnl.gov/summaries/2021_Annual_Summary.xls,DOE-417 annual summary row,"DOE-417 2021 summary row 58; area as reported: ""Texas:""; NERC region TRE; event type ""Severe Weather""; times as reported (local clock, America/Chicago); size as reported (information only): 300 MW, Unknown customers; as record LS-DOE417-2021-R057; local clock 2021-02-15 05:36 (America/Chicago) to 2021-02-18 00:42 (America/Chicago)",0
LS-DOE417-2021-R058,load_shed,ERCOT (respondent not named),12268;16057,TX,48479,iso_footprint,2021-02-15T11:36:00Z,2021-02-18T06:42:00Z,https://doe417.pnnl.gov/summaries/2021_Annual_Summary.xls,DOE-417 annual summary row,"DOE-417 2021 summary row 58; area as reported: ""Texas:""; NERC region TRE; event type ""Severe Weather""; times as reported (local clock, America/Chicago); size as reported (information only): 300 MW, Unknown customers; as record LS-DOE417-2021-R057; local clock 2021-02-15 05:36 (America/Chicago) to 2021-02-18 00:42 (America/Chicago)",0
LS-DOE417-2021-R058,load_shed,ERCOT (respondent not named),9590;20472,TX,48481,iso_footprint,2021-02-15T11:36:00Z,2021-02-18T06:42:00Z,https://doe417.pnnl.gov/summaries/2021_Annual_Summary.xls,DOE-417 annual summary row,"DOE-417 2021 summary row 58; area as reported: ""Texas:""; NERC region TRE; event type ""Severe Weather""; times as reported (local clock, America/Chicago); size as reported (information only): 300 MW, Unknown customers; as record LS-DOE417-2021-R057; local clock 2021-02-15 05:36 (America/Chicago) to 2021-02-18 00:42 (America/Chicago)",0
LS-DOE417-2021-R058,load_shed,ERCOT (respondent not named),7561,TX,48483,iso_footprint,2021-02-15T11:36:00Z,2021-02-18T06:42:00Z,https://doe417.pnnl.gov/summaries/2021_Annual_Summary.xls,DOE-417 annual summary row,"DOE-417 2021 summary row 58; area as reported: ""Texas:""; NERC region TRE; event type ""Severe Weather""; times as reported (local clock, America/Chicago); size as reported (information only): 300 MW, Unknown customers; as record LS-DOE417-2021-R057; local clock 2021-02-15 05:36 (America/Chicago) to 2021-02-18 00:42 (America/Chicago)",0
LS-DOE417-2021-R058,load_shed,ERCOT (respondent not named),19159,TX,48487,iso_footprint,2021-02-15T11:36:00Z,2021-02-18T06:42:00Z,https://doe417.pnnl.gov/summaries/2021_Annual_Summary.xls,DOE-417 annual summary row,"DOE-417 2021 summary row 58; area as reported: ""Texas:""; NERC region TRE; event type ""Severe Weather""; times as reported (local clock, America/Chicago); size as reported (information only): 300 MW, Unknown customers; as record LS-DOE417-2021-R057; local clock 2021-02-15 05:36 (America/Chicago) to 2021-02-18 00:42 (America/Chicago)",0
LS-DOE417-2021-R058,load_shed,ERCOT (respondent not named),11501,TX,48489,iso_footprint,2021-02-15T11:36:00Z,2021-02-18T06:42:00Z,https://doe417.pnnl.gov/summaries/2021_Annual_Summary.xls,DOE-417 annual summary row,"DOE-417 2021 summary row 58; area as reported: ""Texas:""; NERC region TRE; event type ""Severe Weather""; times as reported (local clock, America/Chicago); size as reported (information only): 300 MW, Unknown customers; as record LS-DOE417-2021-R057; local clock 2021-02-15 05:36 (America/Chicago) to 2021-02-18 00:42 (America/Chicago)",0
LS-DOE417-2021-R058,load_shed,ERCOT (respondent not named),1015;1273;1892;7129;14626,TX,48491,iso_footprint,2021-02-15T11:36:00Z,2021-02-18T06:42:00Z,https://doe417.pnnl.gov/summaries/2021_Annual_Summary.xls,DOE-417 annual summary row,"DOE-417 2021 summary row 58; area as reported: ""Texas:""; NERC region TRE; event type ""Severe Weather""; times as reported (local clock, America/Chicago); size as reported (information only): 300 MW, Unknown customers; as record LS-DOE417-2021-R057; local clock 2021-02-15 05:36 (America/Chicago) to 2021-02-18 00:42 (America/Chicago)",0
LS-DOE417-2021-R058,load_shed,ERCOT (respondent not named),6427;7752;10009;16604,TX,48493,iso_footprint,2021-02-15T11:36:00Z,2021-02-18T06:42:00Z,https://doe417.pnnl.gov/summaries/2021_Annual_Summary.xls,DOE-417 annual summary row,"DOE-417 2021 summary row 58; area as reported: ""Texas:""; NERC region TRE; event type ""Severe Weather""; times as reported (local clock, America/Chicago); size as reported (information only): 300 MW, Unknown customers; as record LS-DOE417-2021-R057; local clock 2021-02-15 05:36 (America/Chicago) to 2021-02-18 00:42 (America/Chicago)",0
LS-DOE417-2021-R058,load_shed,ERCOT (respondent not named),4262;5078;19159;20948,TX,48497,iso_footprint,2021-02-15T11:36:00Z,2021-02-18T06:42:00Z,https://doe417.pnnl.gov/summaries/2021_Annual_Summary.xls,DOE-417 annual summary row,"DOE-417 2021 summary row 58; area as reported: ""Texas:""; NERC region TRE; event type ""Severe Weather""; times as reported (local clock, America/Chicago); size as reported (information only): 300 MW, Unknown customers; as record LS-DOE417-2021-R057; local clock 2021-02-15 05:36 (America/Chicago) to 2021-02-18 00:42 (America/Chicago)",0
LS-DOE417-2021-R058,load_shed,ERCOT (respondent not named),6182,TX,48499,iso_footprint,2021-02-15T11:36:00Z,2021-02-18T06:42:00Z,https://doe417.pnnl.gov/summaries/2021_Annual_Summary.xls,DOE-417 annual summary row,"DOE-417 2021 summary row 58; area as reported: ""Texas:""; NERC region TRE; event type ""Severe Weather""; times as reported (local clock, America/Chicago); size as reported (information only): 300 MW, Unknown customers; as record LS-DOE417-2021-R057; local clock 2021-02-15 05:36 (America/Chicago) to 2021-02-18 00:42 (America/Chicago)",0
LS-DOE417-2021-R058,load_shed,ERCOT (respondent not named),19490,TX,48503,iso_footprint,2021-02-15T11:36:00Z,2021-02-18T06:42:00Z,https://doe417.pnnl.gov/summaries/2021_Annual_Summary.xls,DOE-417 annual summary row,"DOE-417 2021 summary row 58; area as reported: ""Texas:""; NERC region TRE; event type ""Severe Weather""; times as reported (local clock, America/Chicago); size as reported (information only): 300 MW, Unknown customers; as record LS-DOE417-2021-R057; local clock 2021-02-15 05:36 (America/Chicago) to 2021-02-18 00:42 (America/Chicago)",0
LS-DOE417-2021-R058,load_shed,ERCOT (respondent not named),12268,TX,48505,iso_footprint,2021-02-15T11:36:00Z,2021-02-18T06:42:00Z,https://doe417.pnnl.gov/summaries/2021_Annual_Summary.xls,DOE-417 annual summary row,"DOE-417 2021 summary row 58; area as reported: ""Texas:""; NERC region TRE; event type ""Severe Weather""; times as reported (local clock, America/Chicago); size as reported (information only): 300 MW, Unknown customers; as record LS-DOE417-2021-R057; local clock 2021-02-15 05:36 (America/Chicago) to 2021-02-18 00:42 (America/Chicago)",0
LS-DOE417-2021-R058,load_shed,ERCOT (respondent not named),12268;16057,TX,48507,iso_footprint,2021-02-15T11:36:00Z,2021-02-18T06:42:00Z,https://doe417.pnnl.gov/summaries/2021_Annual_Summary.xls,DOE-417 annual summary row,"DOE-417 2021 summary row 58; area as reported: ""Texas:""; NERC region TRE; event type ""Severe Weather""; times as reported (local clock, America/Chicago); size as reported (information only): 300 MW, Unknown customers; as record LS-DOE417-2021-R057; local clock 2021-02-15 05:36 (America/Chicago) to 2021-02-18 00:42 (America/Chicago)",0
LS-DOE417-2021-R086,load_shed,ERCOT (respondent not named),8898;18976,TX,48001,iso_footprint,2021-02-15T11:36:00Z,2021-02-18T06:42:00Z,https://doe417.pnnl.gov/summaries/2021_Annual_Summary.xls,DOE-417 annual summary row,"DOE-417 2021 summary row 86; area as reported: ""Texas:""; NERC region TRE; event type ""Severe Weather""; times as reported (local clock, America/Chicago); size as reported (information only): 300 MW, Unknown customers; as record LS-DOE417-2021-R057 (possible duplicate of R058); local clock 2021-02-15 05:36 (America/Chicago) to 2021-02-18 00:42 (America/Chicago)",0
LS-DOE417-2021-R086,load_shed,ERCOT (respondent not named),8898,TX,48005,iso_footprint,2021-02-15T11:36:00Z,2021-02-18T06:42:00Z,https://doe417.pnnl.gov/summaries/2021_Annual_Summary.xls,DOE-417 annual summary row,"DOE-417 2021 summary row 86; area as reported: ""Texas:""; NERC region TRE; event type ""Severe Weather""; times as reported (local clock, America/Chicago); size as reported (information only): 300 MW, Unknown customers; as record LS-DOE417-2021-R057 (possible duplicate of R058); local clock 2021-02-15 05:36 (America/Chicago) to 2021-02-18 00:42 (America/Chicago)",0
LS-DOE417-2021-R086,load_shed,ERCOT (respondent not named),16627,TX,48007,iso_footprint,2021-02-15T11:36:00Z,2021-02-18T06:42:00Z,https://doe417.pnnl.gov/summaries/2021_Annual_Summary.xls,DOE-417 annual summary row,"DOE-417 2021 summary row 86; area as reported: ""Texas:""; NERC region TRE; event type ""Severe Weather""; times as reported (local clock, America/Chicago); size as reported (information only): 300 MW, Unknown customers; as record LS-DOE417-2021-R057 (possible duplicate of R058); local clock 2021-02-15 05:36 (America/Chicago) to 2021-02-18 00:42 (America/Chicago)",0
LS-DOE417-2021-R086,load_shed,ERCOT (respondent not named),19159,TX,48009,iso_footprint,2021-02-15T11:36:00Z,2021-02-18T06:42:00Z,https://doe417.pnnl.gov/summaries/2021_Annual_Summary.xls,DOE-417 annual summary row,"DOE-417 2021 summary row 86; area as reported: ""Texas:""; NERC region TRE; event type ""Severe Weather""; times as reported (local clock, America/Chicago); size as reported (information only): 300 MW, Unknown customers; as record LS-DOE417-2021-R057 (possible duplicate of R058); local clock 2021-02-15 05:36 (America/Chicago) to 2021-02-18 00:42 (America/Chicago)",0
LS-DOE417-2021-R086,load_shed,ERCOT (respondent not named),7561,TX,48011,iso_footprint,2021-02-15T11:36:00Z,2021-02-18T06:42:00Z,https://doe417.pnnl.gov/summaries/2021_Annual_Summary.xls,DOE-417 annual summary row,"DOE-417 2021 summary row 86; area as reported: ""Texas:""; NERC region TRE; event type ""Severe Weather""; times as reported (local clock, America/Chicago); size as reported (information only): 300 MW, Unknown customers; as record LS-DOE417-2021-R057 (possible duplicate of R058); local clock 2021-02-15 05:36 (America/Chicago) to 2021-02-18 00:42 (America/Chicago)",0
